"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASEMENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5472","16","","A5","845 VINCENT AVENUE","","10465","1","0","1","1,833","924","1925","1","A5","485,000","4/17/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5472","19","","A5","837 VINCENT AVENUE","","10465","1","0","1","1,800","1,036","1925","1","A5","499,000","6/7/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5472","50","","A5","842 THROGS NECK EXPWY SR","","10465","1","0","1","1,800","1,998","1965","1","A5","715,000","10/6/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5475","2","","A2","3162 PHILIP AVENUE","","10465","1","0","1","3,742","2,400","1950","1","A2","615,000","9/13/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5475","12","","A5","755 VINCENT AVENUE","","10465","1","0","1","1,900","1,122","1925","1","A5","549,000","12/23/2022"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5475","49","","A5","742 THROGS NECK EXPWY SR","","10465","1","0","1","2,300","1,944","1955","1","A5","0","5/9/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5476","15","","A2","745 WILCOX","","10465","1","0","1","2,500","1,476","1925","1","A2","0","5/17/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5476","39","","A1","712 VINCENT AVENUE","","10465","1","0","1","5,000","2,551","1955","1","A1","0","10/3/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5480","69","","A5","760 WILCOX AVENUE","","10465","1","0","1","1,800","1,530","1950","1","A5","600,000","9/8/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5483","28","","A5","3156 RANDALL AVE","","10465","1","0","1","2,210","1,296","1955","1","A5","500,000","6/14/2023"
"2","COUNTRY CLUB","01 ONE FAMILY DWELLINGS","1","5485","8","","A5","616 WILCOX AVENUE","","10465","1","0","1","2,500","1,224","1960","1","A5","550,000","5/11/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5316","27","","B1","3146 FAIRMOUNT AVENUE","","10465","2","0","2","2,500","1,520","1905","1","B1","0","12/28/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5320","27","","B3","1127 THROGMORTON AVE","","10465","2","0","2","1,600","1,560","1960","1","B3","0","11/22/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5342","25","","B1","1234 KEARNEY AVE","","10465","2","0","2","3,555","2,160","1955","1","B1","0","6/14/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5406","135","","B1","3226 RAWLINS AVENUE","","10465","2","0","2","3,433","2,782","1940","1","B1","1,059,000","9/21/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5408","40","","B1","3214 COUNTRY CLUB ROAD","","10465","2","0","2","2,410","2,195","1950","1","B1","833,000","11/1/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5408","157","","B3","1265 LOHENGRIN PLACE","","10465","2","0","2","3,375","1,064","1945","1","B3","743,600","3/3/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5408","172","","B3","3179 RAWLINS AVENUE","","10465","2","0","2","2,177","1,280","1925","1","B3","668,000","5/25/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5408","393","","B1","1383 SIEGFRIED PLACE","","10465","2","0","2","4,693","3,085","1970","1","B1","0","4/27/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5409","511","","B1","1414 REED PLACE","","10465","2","0","2","3,587","1,801","1950","1","B1","850,000","8/23/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5409","512","","B1","1418 REED PLACE","","10465","2","0","2","3,267","2,101","1950","1","B1","0","2/28/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5409","553","","B2","3318 LUCERNE STREET","","10465","2","0","2","5,317","6,828","1970","1","B2","0","2/27/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5409","707","","B1","1405 REED PLACE","","10465","2","0","2","2,600","2,887","1960","1","B1","1,100,000","9/28/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5409","708","","B1","1403 REED PLACE","","10465","2","0","2","3,100","2,887","1960","1","B1","950,000","2/27/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5410","32","","B3","3143 COUNTRY CLUB ROAD","","10465","2","0","2","3,353","1,476","1925","1","B3","425,000","11/29/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5410","122","","B3","3205 COUNTRY CLUB ROAD","","10465","2","0","2","6,739","1,863","1925","1","B3","0","11/11/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5410","160","","B3","3186 SPENCER DRIVE","","10465","2","0","2","6,000","1,792","1950","1","B3","0","3/17/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5411","89","","B1","1458 DWIGHT PLACE","","10465","2","0","2","4,547","1,764","1935","1","B1","975,000","5/12/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5411","306","","B1","1533 ROBERTSON PLACE","","10465","2","0","2","3,742","2,052","1950","1","B1","0","8/23/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5412","65","","B1","1520 KENNELLWORTH PLACE","","10465","2","0","2","2,500","3,000","1960","1","B1","850,000","8/21/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5412","66","","B1","1522 KENNELLWORTH PLACE","","10465","2","0","2","2,500","2,750","1960","1","B1","0","5/5/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5412","91","","B2","1555 OHM AVENUE","","10465","2","0","2","2,500","2,250","1920","1","B2","610,000","8/11/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5413","67","","B3","1631 OHM AVENUE","","10465","2","0","2","5,000","2,496","1965","1","B3","990,000","1/30/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5414","18","","B1","3250A LUCERNE STREET","","10465","2","0","2","2,507","2,761","1960","1","B1","990,000","11/7/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5414","29","","B1","3281 SPENCER DRIVE","","10465","2","0","2","3,301","2,904","1960","1","B1","998,000","2/3/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5414","91","","B2","3230 RADIO DRIVE","","10465","2","0","2","4,020","2,024","1965","1","B2","985,000","6/9/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5414","99","","B3","3242 RADIO DRIVE","","10465","2","0","2","2,310","1,728","1950","1","B3","618,000","3/28/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5414","106","","B1","3272 RADIO DRIVE","","10465","2","0","2","5,000","4,505","1999","1","B1","0","12/19/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5414","194","","B1","3269 RADIO DRIVE","","10465","2","0","2","4,500","2,966","1970","1","B1","998,000","6/6/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5415","18","","B1","1556 STADIUM AVENUE","","10465","2","0","2","5,000","3,060","1970","1","B1","0","5/31/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5416","3","","B2","1614 STADIUM AVENUE","","10465","2","0","2","3,742","2,367","1925","1","B2","410,000","11/22/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5416","88","","B3","1659 LIBRARY AVENUE","","10465","2","0","2","5,000","1,760","1920","1","B3","950,000","5/30/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5416","118","","B3","1618 LIBRARY AVENUE","","10465","2","0","2","5,000","1,260","1925","1","B3","1,099,000","2/28/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5417","170","","B1","1659 BAY SHORE AVENUE","","10465","2","0","2","2,842","2,912","1960","1","B1","905,000","9/25/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5417","255","","B1","214 OUTLOOK AVENUE","","10465","2","0","2","2,878","3,392","2002","1","B1","0","3/29/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5458","37","","B1","1020 THROGS NECK EXPWY SR","","10465","2","0","2","3,999","3,480","1970","1","B1","870,000","6/29/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5459","48","","B1","1022 THROGMORTON AVENUE","","10465","2","0","2","2,772","2,800","1960","1","B1","999,000","1/20/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5463","12","","B3","999 WILCOX AVE","","10465","2","0","2","4,350","1,630","1920","1","B3","765,000","12/7/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5463","20","","B2","989 WILCOX AVENUE","","10465","2","0","2","4,084","3,025","1920","1","B2","570,000","6/16/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5472","46","","B1","832 THROGS NECK EXPWY SR","","10465","2","0","2","2,500","1,836","1970","1","B1","783,000","4/14/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5473","29","","B1","813 WILCOX AVENUE","","10465","2","0","2","5,000","1,950","1965","1","B1","640,000","12/15/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5476","48","","B3","732 VINCENT AVE","","10465","2","0","2","2,500","1,651","1920","1","B3","0","12/21/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5480","23","","B3","731 CLARENCE AVENUE","","10465","2","0","2","6,000","970","1925","1","B3","700,000","9/18/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5483","57","","B1","3157 SCHLEY AVENUE","","10465","2","0","2","2,500","2,656","1960","1","B1","0","12/16/2022"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5485","71","","B3","607 CLARENCE AVENUE","","10465","2","0","2","2,358","810","1930","1","B3","280,000","10/13/2023"
"2","COUNTRY CLUB","02 TWO FAMILY DWELLINGS","1","5486","4","","B3","612 CLARENCE AVENUE","","10465","2","0","2","1,850","1,140","1920","1","B3","0","5/17/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5328","8","","C0","1114 DEAN AVENUE","","10465","3","0","3","2,375","2,100","1910","1","C0","0","8/11/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5343","37","","C0","3152 WATERBURY AVENUE","","10465","3","0","3","4,617","3,036","1960","1","C0","1,200,000","10/18/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5406","170","","C0","3259 WATERBURY AVENUE","","10465","3","0","3","2,500","2,280","1965","1","C0","0","8/11/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5411","145","","C0","3125 SPENCER DRIVE","","10465","3","0","3","5,358","3,435","1965","1","C0","0","7/20/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5413","96","","C0","1624 OHM AVENUE","","10465","3","0","3","3,742","3,224","1965","1","C0","980,000","10/2/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5416","115","","C0","1612 LIBRARY AVE","","10465","3","0","3","4,500","2,336","1992","1","C0","1,279,999","5/25/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5458","21","","C0","1015 THROGMORTON AVENUE","","10465","3","0","3","2,970","2,875","1960","1","C0","1,030,000","10/5/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5460","8","","C0","3218 LAYTON AVENUE","","10465","3","0","3","4,038","3,240","1910","1","C0","960,000","1/5/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5460","17","","C0","1023 WILCOX AVE","","10465","3","0","3","2,843","3,612","1925","1","C0","554,000","9/28/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5465","18","","C0","1025 DEAN AVENUE","","10465","3","0","3","4,750","4,030","1988","1","C0","0","6/5/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5470","9","","C0","1435 SHORE DRIVE","","10465","3","0","3","5,550","2,574","1910","1","C0","0","11/22/2022"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5476","42","","C0","718 VINCENT AVENUE","","10465","3","0","3","3,750","2,437","2004","1","C0","1,390,000","12/15/2022"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5477","134","","C0","3239 PHILIP AVENUE","","10465","3","0","3","3,150","3,402","2003","1","C0","0","10/27/2023"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5477","137","","C0","3233 PHILIP AVENUE","","10465","3","0","3","2,350","3,402","2003","1","C0","990,000","12/9/2022"
"2","COUNTRY CLUB","03 THREE FAMILY DWELLINGS","1","5484","47","","C0","625 WILCOX AVENUE","","10465","3","0","3","5,000","3,580","1930","1","C0","0","2/14/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1006","","R3","1530 BAY VIEW AVENUE, 1-2","1-2","10465","1","","1","","","","1","R3","397,000","2/8/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1023","","R3","1402 OUTLOOK AVENUE, 1","1","10465","1","","1","","","2002","1","R3","560,000","1/4/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1028","","R3","1404 OUTLOOK AVENUE, 3","3","10465","1","","1","","","2002","1","R3","0","2/23/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1047","","R3","1420 OUTLOOK AVENUE, 1","1","10465","1","","1","","","2002","1","R3","514,000","10/16/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1064","","R3","1430 OUTLOOK AVENUE, 3","3","10465","1","","1","","","2002","1","R3","515,000","11/10/2022"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1068","","R3","1434 OUTLOOK AVENUE, 1","1","10465","1","","1","","","2002","1","R3","566,500","6/21/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1105","","R3","1490 OUTLOOK AVENUE, 1E","1E","10465","1","","1","","","2006","1","R3","520,000","9/15/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1118","","R3","1490 OUTLOOK AVENUE, 2H","2H","10465","1","","1","","","2006","1","R3","375,000","11/14/2022"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5417","1126","","R3","1490 OUTLOOK AVENUE, 2P","2P","10465","1","","1","","","2006","1","R3","610,000","1/24/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1005","","R3","1472 SHORE DRIVE, N/A","","10465","1","","1","","","1978","1","R3","0","6/22/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1006","","R3","1474 SHORE DRIVE, N/A","","10465","1","","1","","","1978","1","R3","0","6/22/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1009","","R3","1490E SHORE DRIVE, 1E","1E","10465","1","","1","","","1984","1","R3","0","9/26/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1010","","R3","1490C SHORE DRIVE, 2C","2C","10465","1","","1","","","","1","R3","0","6/22/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1011","","R3","1490A SHORE DRIVE, 3A","3A","10465","1","","1","","","","1","R3","0","2/9/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1011","","R3","1490A SHORE DRIVE, 3A","3A","10465","1","","1","","","","1","R3","0","6/22/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1014","","R3","1490B SHORE DRIVE, 6B","6B","10465","1","","1","","","","1","R3","0","6/22/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1021","","R3","1444 SHORE DRIVE, 1G","1G","10465","1","","1","","","1984","1","R3","350,000","1/11/2023"
"2","COUNTRY CLUB","04 TAX CLASS 1 CONDOS","1A","5467","1026","","R3","1444 SHORE DRIVE, 6E","6E","10465","1","","1","","","","1","R3","250,000","12/1/2022"
"2","COUNTRY CLUB","05 TAX CLASS 1 VACANT LAND","1B","5319","54","","V0","N/A THROGS NECK EXPWY","","10461","0","0","0","2,375","0","","1","V0","400,000","1/30/2023"
"2","COUNTRY CLUB","05 TAX CLASS 1 VACANT LAND","1B","5408","241","","V0","N/A VALHALLA DRIVE","","10465","0","0","0","4,500","0","","1","V0","0","6/15/2023"
"2","COUNTRY CLUB","05 TAX CLASS 1 VACANT LAND","1B","5410","168","","V0","N/A SPENCER DRIVE","","10465","0","0","0","1,510","0","","1","V0","0","10/10/2023"
"2","COUNTRY CLUB","05 TAX CLASS 1 VACANT LAND","1B","5460","18","","V0","N/A WILCOX AVENUE","","10465","0","0","0","1,895","0","","1","V0","75,000","9/28/2023"
"2","COUNTRY CLUB","06 TAX CLASS 1 - OTHER","1","5326","37","","G0","1111 CLARENCE AVENUE","","10465","0","0","0","2,375","0","1960","1","G0","815,000","11/22/2022"
"2","COUNTRY CLUB","06 TAX CLASS 1 - OTHER","1","5476","14","","G0","749 WILCOX AVENUE","","10465","0","0","0","2,500","0","1950","1","G0","0","5/17/2023"
"2","COUNTRY CLUB","06 TAX CLASS 1 - OTHER","1","5479","13","","Z0","N/A DEAN AVENUE","","10465","0","0","0","2,500","0","","1","Z0","145,000","9/21/2023"
"2","COUNTRY CLUB","07 RENTALS - WALKUP APARTMENTS","2A","5409","624","","C3","3302 COUNTRY CLUB ROAD","","10465","4","0","4","6,965","3,300","1930","2","C3","0","4/22/2023"
"2","COUNTRY CLUB","10 COOPS - ELEVATOR APARTMENTS","2","5409","41","","D4","1130 STADIUM AVENUE, 3C","","10465","","","","","","1963","2","D4","235,000","12/9/2022"
"2","COUNTRY CLUB","10 COOPS - ELEVATOR APARTMENTS","2","5409","41","","D4","1130 STADIUM AVENUE, 3G","","10465","","","","","","1963","2","D4","240,000","4/27/2023"
"2","COUNTRY CLUB","10 COOPS - ELEVATOR APARTMENTS","2","5481","48","","D4","3255 RANDALL AVENUE, 1A","","10465","","","","","","1965","2","D4","162,000","1/19/2023"
"2","COUNTRY CLUB","35 INDOOR PUBLIC AND CULTURAL FACILITIES","4","5416","111","","P2","3241 AMPERE AVENUE","","10465","0","1","1","5,000","4,800","1950","4","P2","750,000","7/19/2023"
"2","CROTONA PARK","01 ONE FAMILY DWELLINGS","1","2958","43","","A1","1834 MOHEGAN AVENUE","","10460","1","0","1","1,750","1,126","1910","1","A1","600,000","12/16/2022"
"2","CROTONA PARK","01 ONE FAMILY DWELLINGS","1","2966","32","","A2","1565 CHARLOTTE STREET","","10460","1","0","1","6,800","2,700","1985","1","A2","640,000","10/4/2023"
"2","CROTONA PARK","01 ONE FAMILY DWELLINGS","1","2966","105","","A2","1460 LOUIS NINE BLVD","","10459","1","0","1","7,000","2,112","1986","1","A2","0","5/10/2023"
"2","CROTONA PARK","01 ONE FAMILY DWELLINGS","1","2966","215","","A2","866 EAST 172 STREET","","10460","1","0","1","7,000","2,112","1986","1","A2","645,000","5/9/2023"
"2","CROTONA PARK","01 ONE FAMILY DWELLINGS","1","2977","349","","A2","1476 SEABURY PLACE","","10460","1","0","1","7,000","2,112","1986","1","A2","690,000","3/29/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2936","41","","B2","1415 CROTONA AVENUE","","10456","2","0","2","2,808","2,410","1901","1","B2","800,000","5/4/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2937","37","","B1","662 CROTONA PARK SOUTH","","10456","2","0","2","1,646","2,934","2005","1","B1","895,000","10/13/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2948","1","","S2","1800 CROTONA AVENUE","","10457","2","1","3","4,434","2,368","1931","1","S2","0","3/1/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2948","12","","B2","720 EAST 175 STREET","","10457","2","0","2","2,112","2,028","1901","1","B2","100","7/20/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2948","50","","B1","751 CROTONA PARK NORTH","","10457","2","0","2","2,525","2,244","1901","1","B1","860,000","4/4/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2953","11","","B1","1824 PROSPECT AVENUE","","10457","2","0","2","2,700","2,991","1901","1","B1","202,500","3/22/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2957","16","","B1","845 CROTONA PARK NORTH","","10460","2","0","2","2,335","2,180","1901","1","B1","950,000","7/13/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2958","404","","B1","1822 TRAFALGAR PLACE","","10460","2","0","2","1,703","3,143","2002","1","B1","840,000","8/30/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2981","139","","B2","1477 HOE AVENUE","","10460","2","0","2","2,100","1,680","1995","1","B2","535,000","6/30/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","2996","7","","B2","1534 VYSE AVE","","10460","2","0","2","2,500","1,740","1901","1","B2","450,000","6/2/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","3000","41","","B2","1471 LONGFELLOW AVENUE","","10460","2","0","2","2,500","2,250","1910","1","B2","0","6/15/2023"
"2","CROTONA PARK","02 TWO FAMILY DWELLINGS","1","3000","51","","B1","985 JENNINGS STREET","","10460","2","0","2","875","2,100","2004","1","B1","690,000","7/13/2023"
"2","CROTONA PARK","03 THREE FAMILY DWELLINGS","1","2949","48","","C0","1828 CLINTON AVENUE","","10457","3","0","3","1,742","3,138","1901","1","C0","600,000","2/8/2023"
"2","CROTONA PARK","03 THREE FAMILY DWELLINGS","1","2957","28","","C0","854 EAST 175TH STREET","","10460","3","0","3","2,950","3,120","1997","1","C0","950,000","11/30/2022"
"2","CROTONA PARK","03 THREE FAMILY DWELLINGS","1","2989","10","","C0","1542 HOE AVE","","10460","3","0","3","2,500","2,442","1901","1","C0","0","6/7/2023"
"2","CROTONA PARK","03 THREE FAMILY DWELLINGS","1","2989","47","","C0","1529 VYSE AVENUE","","10460","3","0","3","1,858","3,114","1901","1","C0","1,100,000","9/14/2023"
"2","CROTONA PARK","03 THREE FAMILY DWELLINGS","1","2995","70","","C0","1455A BRYANT AVENUE","","10460","3","0","3","2,500","3,210","1920","1","C0","0","5/25/2023"
"2","CROTONA PARK","03 THREE FAMILY DWELLINGS","1","3001","3","","C0","1514 BRYANT AVENUE","","10460","3","0","3","2,000","3,084","1920","1","C0","958,800","11/3/2022"
"2","CROTONA PARK","05 TAX CLASS 1 VACANT LAND","1B","2958","54","","V0","1827 WATERLOO PLACE","","10460","0","0","0","4,620","0","","1","V0","1,740,000","5/10/2023"
"2","CROTONA PARK","07 RENTALS - WALKUP APARTMENTS","2A","2957","14","","C3","849 CROTONA AVENUE","","10460","4","0","4","7,019","13,258","1931","2","C3","0","8/3/2023"
"2","CROTONA PARK","07 RENTALS - WALKUP APARTMENTS","2","2957","37","","C1","897 CROTONA PARK NORTH","","10460","11","0","11","3,808","13,495","1910","2","C1","3,000,000","10/31/2023"
"2","CROTONA PARK","07 RENTALS - WALKUP APARTMENTS","2A","2958","38","","C3","1822 MOHEGAN AVENUE","","10460","4","0","4","1,750","3,973","2021","2","C3","1,600,000","10/17/2023"
"2","CROTONA PARK","07 RENTALS - WALKUP APARTMENTS","2A","2995","46","","C3","1457 BRYANT AVE","","10460","4","0","4","2,000","3,300","1923","2","C3","0","2/3/2023"
"2","CROTONA PARK","07 RENTALS - WALKUP APARTMENTS","2A","3009","9","","C3","1540 LONGFELLOW AVENUE","","10460","4","0","4","2,500","2,520","1931","2","C3","1,200,000","9/14/2023"
"2","CROTONA PARK","08 RENTALS - ELEVATOR APARTMENTS","2","2932","4","","D1","593-595 EAST 170TH STREET","","10456","83","0","83","16,900","78,300","1931","2","D1","0","3/10/2023"
"2","CROTONA PARK","08 RENTALS - ELEVATOR APARTMENTS","2","2983","30","","D9","1705 HOE AVENUE","","10460","44","0","44","10,000","42,452","1931","2","D9","12,574,810","10/25/2023"
"2","CROTONA PARK","08 RENTALS - ELEVATOR APARTMENTS","2","2983","34","","D9","1695 HOE AVENUE","","10460","44","0","44","10,000","42,351","1931","2","D9","12,574,810","10/25/2023"
"2","CROTONA PARK","22 STORE BUILDINGS","4","2930","26","","K5","4040 3RD AVENUE","","10457","0","1","1","28,984","3,340","2005","4","K5","0","7/21/2023"
"2","CROTONA PARK","22 STORE BUILDINGS","4","2940","50","","K4","1753 BOSTON ROAD","","10460","2","1","3","3,352","4,373","1904","4","K4","975,000","10/25/2023"
"2","CROTONA PARK","29 COMMERCIAL GARAGES","4","2930","39","","G3","4056 3RD AVENUE","","10457","0","1","1","23,972","1,200","1998","4","G3","0","7/21/2023"
"2","CROTONA PARK","30 WAREHOUSES","4","3010","33","","E1","1695 BOONE AVENUE","","10460","0","1","1","17,525","17,525","1931","4","E1","0","2/2/2023"
"2","CROTONA PARK","38 ASYLUMS AND HOMES","4","2957","19","","N2","1790 MARMION AVENUE","","10460","13","0","13","6,937","7,820","1930","4","N2","7,987,000","12/9/2022"
"2","EAST TREMONT","01 ONE FAMILY DWELLINGS","1","3063","150","","A5","12 WADE SQUARE","","10457","1","0","1","1,870","1,320","1985","1","A5","450,000","2/28/2023"
"2","EAST TREMONT","01 ONE FAMILY DWELLINGS","1","3070","17","","A5","610 EAST 181 STREET","","10457","1","0","1","2,186","1,352","1901","1","A5","308,000","5/31/2023"
"2","EAST TREMONT","01 ONE FAMILY DWELLINGS","1","3097","6","","A5","2130 CLINTON AVENUE","","10457","1","0","1","3,000","1,320","1985","1","A5","505,000","11/9/2022"
"2","EAST TREMONT","01 ONE FAMILY DWELLINGS","1","3098","143","","A5","2143 CLINTON AVENUE","","10457","1","0","1","2,360","1,320","1985","1","A5","480,000","1/30/2023"
"2","EAST TREMONT","02 TWO FAMILY DWELLINGS","1","2946","28","","B1","1929 CROTONA AVE","","10457","2","0","2","2,135","2,120","2002","1","B1","0","7/27/2023"
"2","EAST TREMONT","02 TWO FAMILY DWELLINGS","1","2954","20","","B2","786 FAIRMOUNT PLACE","","10460","2","0","2","1,731","1,800","1920","1","B2","280,000","6/23/2023"
"2","EAST TREMONT","02 TWO FAMILY DWELLINGS","1","2955","11","","B2","776 ELSMERE PLACE","","10460","2","0","2","2,041","1,604","1901","1","B2","640,000","5/25/2023"
"2","EAST TREMONT","02 TWO FAMILY DWELLINGS","1","2955","30","","B2","820 ELSMERE PLACE","","10460","2","0","2","2,500","2,220","1901","1","B2","700,000","10/6/2023"
